fsq_id,distance_station,latitude,longitude,name,category_name,rating,city_bikes_id
4d9b41359298b1f7635b5338,699,49.283261,-123.109473,Revolver,Café,,150
4abea310f964a520ff8e20e3,615,49.284105,-123.108409,Pourhouse Restaurant,Restaurant,,150
4aa733eef964a520434c20e3,392,49.283831,-123.105302,The Old Spaghetti Factory,Italian Restaurant,,150
59f8e055646e387cd2411030,440,49.280546,-123.101453,Chinatown BBQ,BBQ Joint,,150
4bf5f0cc004ed13a37b941a0,307,49.283579,-123.104064,Guilt & Co,Lounge,,150
52dec1e1498e71f308720349,673,49.283744,-123.109189,Timbertrain Coffee Roasters,Coffee Shop,,150
5827c3091dbf6c7dd8ddfd6c,763,49.282787,-123.110244,Nemesis Coffee,Coffee Shop,,150
5a2b0e0306fb601e552bda2c,374,49.282421,-123.104533,Caffe di Beppe,Café,,150
4aa8005bf964a520a24e20e3,833,49.280213,-123.1097,Chambar,Belgian Restaurant,,150
4abe7fb7f964a520078e20e3,434,49.280309,-123.100946,New Town Bakery & Restaurant,Bakery,,150
5a207a74dee77059a6fc0276,305,49.283692,-123.104074,Local Gastown,New American Restaurant,,150
5973f2976e46504a8bc6ebff,589,49.282756,-123.092067,Dosanko,Japanese Restaurant,,150
4aa7f561f964a520384e20e3,936,49.286766,-123.112205,Miku,Sushi Restaurant,,150
571f842a498e10fa3180d4cd,823,49.280306,-123.109627,Jam Cafe,Coffee Shop,,150
4aa7fe08f964a520914e20e3,717,49.282792,-123.109595,Nuba,Lebanese Restaurant,,150
4aa6bc27f964a520df4a20e3,802,49.284949,-123.110915,Steamworks Brewing Co,Bar,,150
54bbec40498e8e0eafdc56c7,409,49.280499,-123.099259,Propaganda Coffee,Café,,150
5cc8a9f4286fda002cab9b57,833,49.282484,-123.111029,The Magnet,Beer Bar,,150
509ff4a5e4b057cac4d322c9,781,49.278582,-123.093335,Finch's Market,Coffee Shop,,150
4ecef3bb0e61efa32f596027,463,49.283625,-123.106259,Clough Club,Night Club,,150
4aa6f23df964a520954b20e3,945,49.277856,-123.108688,Rogers Arena,Concert Hall,,150
58433dcee110955af05a854c,601,49.278744,-123.100002,Dalina,Café,,150
4aac6f3ef964a520f05d20e3,523,49.283075,-123.106942,La Casita Mexican Restaurant,American Restaurant,,150
5ade69d4b6b04b08b917d551,407,49.28053,-123.100722,DD Mau Chinatown,Vietnamese Restaurant,,150
579974d3498e5111b0131419,532,49.279372,-123.100298,Juke,Bar,,150
4aa72f9af964a5202e4c20e3,671,49.283214,-123.109063,The Cambie,Pub,,150
54b8992e498e567297ff2e38,271,49.283681,-123.103586,Soft Peaks Ice Cream,Ice Cream Parlor,,150
4f5e3527771636118a532177,642,49.281376,-123.10769,The Pint Public House,Pub,,150
4aa9a524f964a520ae5420e3,865,49.285474,-123.11169,Rogue Kitchen & Wetbar,Bar,,150
4aaad8c1f964a520b25720e3,462,49.283739,-123.106268,The Lamplighter Public House,Pub,,150
5840e86d44689a5eabddf770,870,49.276324,-123.099634,American Hotel,Arcade,,150
4aa738b0f964a520584c20e3,751,49.284728,-123.110247,Momo Sushi,Sushi Restaurant,,150
4aa89d0df964a520a65120e3,895,49.284507,-123.112256,Top of Vancouver Revolving Restaurant,Diner,,150
5384e21c498e4caf7490545b,683,49.280872,-123.10789,Taishoken Ramen,Ramen Restaurant,,150
4aa73706f964a5204f4c20e3,626,49.284578,-123.10853,Black Frog Eatery,Pub,,150
4acced76f964a52015ca20e3,966,49.284584,-123.113236,Kita No Donburi,Sushi Restaurant,,150
5b705d233af988002cb4a1b8,726,49.277873,-123.097169,Hunnybee Bruncheonette,Coffee Shop,,150
4afde409f964a520cf2b22e3,965,49.264143,-123.163234,Thomas Haas Patisserie,Dessert Shop,,152
4c8af50675ba9c746e5b555c,936,49.263522,-123.141773,Suika,Sushi Restaurant,,152
4b149bdef964a52011a523e3,917,49.257795,-123.165122,Sweet Obsession,Bakery,,152
5633e914498ea3a0b61e4567,657,49.263747,-123.157848,Platform 7 Coffee,Café,,152
59711b4f6fa81f7095c7fb66,516,49.263542,-123.153452,Gyo Para Gyoza & Ramen Bar,Ramen Restaurant,,152
4ace95e0f964a52051d120e3,547,49.263712,-123.154359,Temaki Sushi,Sushi Restaurant,,152
5cc653ceed293a002b7b9fc3,281,49.261318,-123.153424,Sweet Barrel Coffee Roasters and Creamery,Ice Cream Parlor,,152
5b391fb5ea1e440039ec0f6a,995,49.267851,-123.151388,Their There,Bakery,,152
4b282e0af964a520589024e3,543,49.263527,-123.150045,Blenz Coffee,Café,,152
50355fb8f1361d2e0135de0b,997,49.260999,-123.139205,Heirloom Vegetarian,Vegan and Vegetarian Restaurant,,152
4b3c1fdcf964a5200b8225e3,953,49.263844,-123.163371,White Spot Kitsilano,Burger Joint,,152
4b674724f964a5206c452be3,636,49.263923,-123.148295,Akbar's Own Dining Lounge,Indian Restaurant,,152
5949aed11fa76344f0ac73cd,535,49.263599,-123.150781,Pallet Coffee Roasters Broadway Inc,Café,,152
57fc1787498ea280c2c3aa3e,996,49.263424,-123.14071,Trees Organic Coffee,Coffee Shop,,152
54d6dcdf498efaeaed8dc8d0,878,49.265334,-123.145496,Carlos O'Bryan's Pub,Pub,,152
4aa80bc7f964a520f64e20e3,976,49.263893,-123.14148,Earls Restaurant,Pizzeria,,152
4aa98d22f964a520375420e3,988,49.259223,-123.138972,Caffe Barney,Diner,,152
52d9d8de498eda93801da27b,731,49.263445,-123.145253,"Happy Lamb Hot Pot, Vancouver",Hotpot Restaurant,,152
56bd5bed498e9919a8f6c8b4,962,49.263821,-123.141636,Storm Crow Alehouse,Arts and Entertainment,,152
fc594079a45ec3dc0f189846,222,49.257003,-123.153459,M & M Food Market,Restaurant,,152
4aabffd5f964a520805b20e3,656,49.264087,-123.156986,Regal Beagle,Restaurant,,152
5d7ed6be1361e20008711402,526,49.263635,-123.153379,Z&W Shanghai Kitchen,Chinese Restaurant,,152
4c8c0b54ed3ab60c54296421,548,49.263681,-123.15468,Evelyn's Coffee Shop,Bistro,,152
645d34f51369973bfb788cea,614,49.263918,-123.148943,Lan Fong Yuen 蘭芳園,Coffee Shop,,152
645d15131369973bfb782f17,614,49.263918,-123.148943,Lan Fong Yuen 蘭芳園,Coffee Shop,,152
645d0fbb1369973bfb780cb5,614,49.263918,-123.148943,Lan Fong Yuen 蘭芳園,Coffee Shop,,152
614e4ef0ca0bcf2fe4831b55,615,49.264062,-123.155767,Livni Café and Bakery,Café,,152
5fc2c7b3762143660f0e4c92,671,49.264149,-123.157234,Casereccio Foods,Italian Restaurant,,152
5b972c8c27cbd10025a0a531,676,49.263527,-123.146477,Viet Flavour Restaurant,Vietnamese Restaurant,,152
4ae7284ff964a520f4a821e3,988,49.259166,-123.138968,Bean Around the World Coffees,Café,,152
921f8f1d4829488d00d07b66,794,49.263846,-123.144639,Dencan Restaurants Inc,Fast Food Restaurant,,152
4d9e8c4d9bf0a35d39d0fd0a,819,49.264891,-123.145945,Tim Kee Kitchen,Chinese Restaurant,,152
5c8d886ab25fee002cf99a9d,824,49.264948,-123.14595,Unchai Thai Restaurant,Thai Restaurant,,152
5dbe127ad358eb0007a61765,907,49.265813,-123.145862,Gateau de Henry,"Cafe, Coffee, and Tea House",,152
5b6f5b3fb9a5a8002c886639,991,49.257707,-123.164547,O Mio Gelato,Gelato Shop,,152
bf62802fe4ec69d073a83ccb,378,49.262296,-123.153345,Coquette,Restaurant,,152
bbb4726709ea46b07aebf93a,808,49.263918,-123.144483,Sage Counselling,Chinese Restaurant,,152
4aeb3af1f964a520e1bf21e3,172,49.265478,-123.139832,Salade de Fruits Inc,Bistro,,153
4ad69b00f964a520f80721e3,182,49.266415,-123.138696,Cheesecake Etc,Dessert Shop,,153
4c8af50675ba9c746e5b555c,364,49.263522,-123.141773,Suika,Sushi Restaurant,,153
4ac379f4f964a520729b20e3,201,49.265962,-123.138657,Paul's Place Restaurant & Omelettery,Bistro,,153
527febfe11d2a397c8945a9a,570,49.267929,-123.1488,Rain or Shine Ice Cream,Ice Cream Parlor,,153
4c1fcb2db4e62d7f252fe093,490,49.268222,-123.147528,Romer's Burger Bar,Burger Joint,,153
550500d6498e843f63843a8a,613,49.270791,-123.146937,AnnaLena,Restaurant,,153
4f8214cde4b0c7b856b78366,594,49.267954,-123.149127,Fable,Restaurant,,153
4aa967a7f964a5207e5320e3,523,49.271466,-123.140506,Go Fish,Seafood Restaurant,,153
52b61f3e498e5dc71aedb478,621,49.270379,-123.134574,The Liberty Distillery,Distillery,,153
52100563498edca0c55931b1,739,49.27248,-123.135889,A Bread Affair,Bakery,,153
4aa950f2f964a5200d5320e3,794,49.272737,-123.147184,Siegel's Bagels,Bagel Shop,,153
5546c9e5498e448ae20d6ccb,124,49.266302,-123.139578,Grapes & Soda,Restaurant,,153
5953294d8264445f832ebbcc,648,49.270914,-123.147434,Oddfish,Seafood Restaurant,,153
50b9718de4b09c65418aaddb,625,49.268207,-123.149473,La Cigale French Bistro,Bistro,,153
52e3117c498e80bce38c3c3b,467,49.262961,-123.1384,SushiVan,Sushi Restaurant,,153
4aab1b6bf964a520f45820e3,626,49.271157,-123.135695,The Keg Steakhouse & Bar,Restaurant,,153
559ff1da498e818b3ace65a4,989,49.27371,-123.132588,Ancora Waterfront Dining and Patio,Mediterranean Restaurant,,153
4aa74c7bf964a520a34c20e3,578,49.270647,-123.135651,Granville Island Brewing,Bar,,153
4b75f892f964a52029332ee3,764,49.272624,-123.135577,Lee's Donuts of Granville Island,Donut Shop,,153
4aa83c06f964a5204d5020e3,783,49.27216,-123.134158,The Sandbar Seafood Restaurant,Lounge,,153
4aa9608ff964a5205c5320e3,764,49.272624,-123.135577,Jj Bean House of Coffee,Coffee Shop,,153
4b521513f964a520746627e3,559,49.270699,-123.136304,Tony's Fish & Oyster Cafe,Seafood Restaurant,,153
4ab5587cf964a520147420e3,281,49.267038,-123.144993,Elysian Room,Coffee Shop,,153
4aa6ab95f964a520974a20e3,391,49.263435,-123.139414,Cactus Club Cafe West Broadway,American Restaurant,,153
5b391fb5ea1e440039ec0f6a,753,49.267851,-123.151388,Their There,Bakery,,153
58c308f9cc5b6a39592ba6d0,782,49.268309,-123.151671,TurF,Coffee Shop,,153
5c0046c133e118002c0463c1,945,49.268376,-123.153947,Jam Cafe,Café,,153
51b54f20498efbbd1e3aa266,535,49.268217,-123.148176,Tractor Everyday Healthy Foods,Café,,153
54287f5f498e51a58d74bfae,533,49.270626,-123.13646,The Vancouver Fish Co,Seafood Restaurant,,153
564b668f498e3e535db3b391,544,49.270544,-123.145942,Kahve,Café,,153
5a262b3ca6031c4b2e17b288,883,49.259007,-123.138549,Bin 4 Burger Lounge,Burger Joint,,153
4b1c846cf964a520170824e3,905,49.272659,-123.149773,Octopus's Garden Restaurant,Sushi Restaurant,,153
4aa99848f964a5206f5420e3,670,49.268201,-123.150121,Las Margaritas,Mexican Restaurant,,153
4aa83aacf964a520405020e3,780,49.269422,-123.131167,Dockside Restaurant,Hotel Bar,,153
54d6dcdf498efaeaed8dc8d0,354,49.265334,-123.145496,Carlos O'Bryan's Pub,Pub,,153
4bd33deca8b3a5935075695f,821,49.272659,-123.147989,Juliet's Cafe,Café,,153
4aa80bc7f964a520f64e20e3,321,49.263893,-123.14148,Earls Restaurant,Pizzeria,,153
4aa73d57f964a520714c20e3,410,49.265432,-123.135854,Wicked Cafe,Café,,153
4b282e0af964a520589024e3,740,49.263527,-123.150045,Blenz Coffee,Café,,153
55455430498e178d55254418,657,49.270533,-123.148131,Be Fresh Local Market,Café,,153
4b6dd602f964a52049942ce3,793,49.272727,-123.135099,Gourmet Wok,Chinese Restaurant,,153
4b897aedf964a520593a32e3,651,49.270271,-123.133916,Osake Artisan Sake Maker,Brewery,,153
5b466ecdeaf49a002c5011bb,827,49.273005,-123.134879,Popina,Bistro,,153
558cc53b498e248962d07f02,494,49.263414,-123.136655,Masa Japanese Restaurant,Sushi Restaurant,,153
52d9d8de498eda93801da27b,475,49.263445,-123.145253,"Happy Lamb Hot Pot, Vancouver",Hotpot Restaurant,,153
62c8b2d223508b6b5011063f,752,49.27285,-123.136488,Tap & Barrel Bridges,Bar,,153
4b421500f964a5206ecc25e3,332,49.2638,-123.140661,Tim Hortons,"Cafe, Coffee, and Tea House",,153
4b722eb3f964a520f1722de3,727,49.267975,-123.150994,The Bimini Public House,Pub,,153
4d9cffc2a695721ebd2a080d,47,49.267203,-123.141196,Lazy Gourmet,Restaurant,,153
51e1f9bb498e7b1ebb05f623,128,49.272283,-123.155174,Nook,Pizzeria,,154
4aa93bf4f964a520975220e3,157,49.272,-123.15515,Viva Fine Foods & Bakery Inc,Bakery,,154
4aa950f2f964a5200d5320e3,534,49.272737,-123.147184,Siegel's Bagels,Bagel Shop,,154
550500d6498e843f63843a8a,617,49.270791,-123.146937,AnnaLena,Restaurant,,154
4aae8205f964a5204a6220e3,591,49.268036,-123.15481,49th Parallel Coffee,Coffee Shop,,154
5780683c498e51523ab4851b,654,49.268036,-123.158378,Raisu,Diner,,154
5453fb6d498e366a912293d5,613,49.268082,-123.157004,Au Comptoir,Café,,154
527febfe11d2a397c8945a9a,730,49.267929,-123.1488,Rain or Shine Ice Cream,Ice Cream Parlor,,154
4f8214cde4b0c7b856b78366,715,49.267954,-123.149127,Fable,Restaurant,,154
4aaa6f4ff964a520ef5520e3,681,49.268113,-123.159358,Terra Breads,Bakery,,154
4b10463af964a520ce6c23e3,111,49.272458,-123.155433,LOCAL Public Eatery Kitsilano,Sports Bar,,154
5953294d8264445f832ebbcc,579,49.270914,-123.147434,Oddfish,Seafood Restaurant,,154
5c0046c133e118002c0463c1,554,49.268376,-123.153947,Jam Cafe,Café,,154
4c1fcb2db4e62d7f252fe093,761,49.268222,-123.147528,Romer's Burger Bar,Burger Joint,,154
4b1c846cf964a520170824e3,350,49.272659,-123.149773,Octopus's Garden Restaurant,Sushi Restaurant,,154
4d615ea79f67f04d809c83fb,584,49.268253,-123.152558,Sophie's Cosmic Cafe,Diner,,154
50b9718de4b09c65418aaddb,678,49.268207,-123.149473,La Cigale French Bistro,Bistro,,154
58c308f9cc5b6a39592ba6d0,596,49.268309,-123.151671,TurF,Coffee Shop,,154
5810f05238faa94dbabd4542,949,49.268153,-123.164876,Cafe Lokal,Café,,154
5b391fb5ea1e440039ec0f6a,651,49.267851,-123.151388,Their There,Bakery,,154
4bd33deca8b3a5935075695f,477,49.272659,-123.147989,Juliet's Cafe,Café,,154
4c0c0244a1b32d7f5be49bf0,119,49.274306,-123.153726,The Boathouse Restaurant,Restaurant,,154
4aa920b0f964a520155220e3,258,49.271078,-123.155233,Cafe Zen on Yew,Diner,,154
51b54f20498efbbd1e3aa266,731,49.268217,-123.148176,Tractor Everyday Healthy Foods,Café,,154
4aa99848f964a5206f5420e3,654,49.268201,-123.150121,Las Margaritas,Mexican Restaurant,,154
564b668f498e3e535db3b391,694,49.270544,-123.145942,Kahve,Café,,154
55455430498e178d55254418,557,49.270533,-123.148131,Be Fresh Local Market,Café,,154
4ab5587cf964a520147420e3,983,49.267038,-123.144993,Elysian Room,Coffee Shop,,154
51096d38e4b039faa3d0df47,601,49.270796,-123.14718,Koko Monk Chocolates,Coffee Shop,,154
4ab80f8bf964a520057c20e3,1000,49.268155,-123.143467,Blondy's Coffee,Café,,154
4c8bb43b52a98cfa437538e9,589,49.268715,-123.158437,Starbucks,Coffee Shop,,154
4ade464af964a520937421e3,514,49.272855,-123.147438,Starbucks,Coffee Shop,,154
4b722eb3f964a520f1722de3,649,49.267975,-123.150994,The Bimini Public House,Pub,,154
5955d24b112c6c598f81f6f9,209,49.271593,-123.155521,The Ellis,Bar,,154
4b7b340df964a520b0572fe3,707,49.272068,-123.144937,Molson Coors Canada Brewery,Brewery,,154
50c2589fe4b0489424ed0c46,221,49.271372,-123.154853,The Kings Head Vancouver,Pub,,154
62b4947b7f35337d84389039,420,49.272639,-123.148798,Kits Beach Coffee,Coffee Shop,,154
4e31e811b3adb5d1a87e0ef8,534,49.270966,-123.148087,Ambiance Vins,Winery,,154
63ded2249b2de2205ca6f6c0,550,49.268427,-123.153709,Don at Kitsilano,Asian Restaurant,,154
58a5d189e786b24bb9604428,577,49.268463,-123.157199,WFM Coffee Bar,Coffee Shop,,154
62b654f31fa03b4b17ee6f6a,590,49.270559,-123.147566,Robba Da Matti,Italian Restaurant,,154
63c3a0584b9e0d3e38e1cd3b,596,49.270539,-123.147483,Radish restaurant,Restaurant,,154
5dfc9202a5980f0008a595e1,602,49.267943,-123.153991,Body Energy Club,Juice Bar,,154
61340bc71ef7f12ee8f1f1a2,609,49.268056,-123.156677,Delara,Persian Restaurant,,154
6150aa5b418ecb1e207ef275,620,49.267984,-123.156833,Simit Bakery Cafe,Bagel Shop,,154
5b6e27f7c66666002c32ea31,641,49.267881,-123.157311,Kokomo,Café,,154
5e223a183b102f0008ecbd07,667,49.267892,-123.150662,La Ruota,Italian Restaurant,,154
a1560819cf394a9323c6e96b,814,49.267196,-123.160577,Vine and Hops - Wine and Craft Beer Tours,Brewery,,154
092550dff3d74086df5a358f,816,49.268639,-123.14586,Caffe Millenia,Restaurant,,154
5e17e61f28257000084b3773,882,49.267754,-123.145866,Mi Casa Mexicana,Mexican Restaurant,,154
4aa950f2f964a5200d5320e3,480,49.272737,-123.147184,Siegel's Bagels,Bagel Shop,,155
550500d6498e843f63843a8a,672,49.270791,-123.146937,AnnaLena,Restaurant,,155
51e1f9bb498e7b1ebb05f623,513,49.272283,-123.155174,Nook,Pizzeria,,155
5953294d8264445f832ebbcc,644,49.270914,-123.147434,Oddfish,Seafood Restaurant,,155
527febfe11d2a397c8945a9a,930,49.267929,-123.1488,Rain or Shine Ice Cream,Ice Cream Parlor,,155
4aae8205f964a5204a6220e3,936,49.268036,-123.15481,49th Parallel Coffee,Coffee Shop,,155
4f8214cde4b0c7b856b78366,923,49.267954,-123.149127,Fable,Restaurant,,155
5453fb6d498e366a912293d5,987,49.268082,-123.157004,Au Comptoir,Café,,155
4c1fcb2db4e62d7f252fe093,921,49.268222,-123.147528,Romer's Burger Bar,Burger Joint,,155
4b1c846cf964a520170824e3,402,49.272659,-123.149773,Octopus's Garden Restaurant,Sushi Restaurant,,155
4aa93bf4f964a520975220e3,539,49.272,-123.15515,Viva Fine Foods & Bakery Inc,Bakery,,155
4aa967a7f964a5207e5320e3,937,49.271466,-123.140506,Go Fish,Seafood Restaurant,,155
50b9718de4b09c65418aaddb,891,49.268207,-123.149473,La Cigale French Bistro,Bistro,,155
5c0046c133e118002c0463c1,884,49.268376,-123.153947,Jam Cafe,Café,,155
58c308f9cc5b6a39592ba6d0,871,49.268309,-123.151671,TurF,Coffee Shop,,155
4d615ea79f67f04d809c83fb,881,49.268253,-123.152558,Sophie's Cosmic Cafe,Diner,,155
4b10463af964a520ce6c23e3,498,49.272458,-123.155433,LOCAL Public Eatery Kitsilano,Sports Bar,,155
4bd33deca8b3a5935075695f,454,49.272659,-123.147989,Juliet's Cafe,Café,,155
5b391fb5ea1e440039ec0f6a,921,49.267851,-123.151388,Their There,Bakery,,155
4ee03e186da1d9fae2f96d88,638,49.271063,-123.155394,Chewie's Steam & Oyster Bar,Seafood Restaurant,,155
4aac17faf964a520335c20e3,481,49.272463,-123.154784,Kibune Sushi Restaurant,Sushi Restaurant,,155
4c0c0244a1b32d7f5be49bf0,270,49.274306,-123.153726,The Boathouse Restaurant,Restaurant,,155
51b54f20498efbbd1e3aa266,909,49.268217,-123.148176,Tractor Everyday Healthy Foods,Café,,155
564b668f498e3e535db3b391,732,49.270544,-123.145942,Kahve,Café,,155
4aa99848f964a5206f5420e3,886,49.268201,-123.150121,Las Margaritas,Mexican Restaurant,,155
55455430498e178d55254418,663,49.270533,-123.148131,Be Fresh Local Market,Café,,155
4aa920b0f964a520155220e3,631,49.271078,-123.155233,Cafe Zen on Yew,Diner,,155
51096d38e4b039faa3d0df47,664,49.270796,-123.14718,Koko Monk Chocolates,Coffee Shop,,155
4aa8661bf964a5201f5120e3,970,49.267924,-123.146772,Trattoria Italian Kitchen,Italian Restaurant,,155
5024167de4b0e6fe1a8b7ed1,422,49.272608,-123.14912,Charqui Grill,Restaurant,,155
4ade464af964a520937421e3,459,49.272855,-123.147438,Starbucks,Coffee Shop,,155
4c8bb43b52a98cfa437538e9,975,49.268715,-123.158437,Starbucks,Coffee Shop,,155
4b722eb3f964a520f1722de3,908,49.267975,-123.150994,The Bimini Public House,Pub,,155
4b7b340df964a520b0572fe3,645,49.272068,-123.144937,Molson Coors Canada Brewery,Brewery,,155
4b03579ef964a520c14e22e3,956,49.268057,-123.155785,Simpatico Ristorante,Greek Restaurant,,155
62b4947b7f35337d84389039,428,49.272639,-123.148798,Kits Beach Coffee,Coffee Shop,,155
6029daee0e6d761a9bb8bdcd,437,49.272634,-123.148554,Moltan Roll Bar and Sake,Japanese Restaurant,,155
5955d24b112c6c598f81f6f9,592,49.271593,-123.155521,The Ellis,Bar,,155
4aaa62abf964a520cb5520e3,606,49.271403,-123.155423,Yew York,Tapas Restaurant,,155
4e31e811b3adb5d1a87e0ef8,620,49.270966,-123.148087,Ambiance Vins,Winery,,155
62b654f31fa03b4b17ee6f6a,676,49.270559,-123.147566,Robba Da Matti,Italian Restaurant,,155
63c3a0584b9e0d3e38e1cd3b,680,49.270539,-123.147483,Radish restaurant,Restaurant,,155
50c2589fe4b0489424ed0c46,590,49.271372,-123.154853,The Kings Head Vancouver,Pub,,155
63ded2249b2de2205ca6f6c0,875,49.268427,-123.153709,Don at Kitsilano,Asian Restaurant,,155
5e223a183b102f0008ecbd07,918,49.267892,-123.150662,La Ruota,Italian Restaurant,,155
62d2235a18742c153a7e8104,919,49.267923,-123.149448,Nuttea,Bubble Tea Shop,,155
092550dff3d74086df5a358f,921,49.268639,-123.14586,Caffe Millenia,Restaurant,,155
5dfc9202a5980f0008a595e1,932,49.267943,-123.153991,Body Energy Club,Juice Bar,,155
58a5d189e786b24bb9604428,955,49.268463,-123.157199,WFM Coffee Bar,Coffee Shop,,155
61b001dcabbdf47cbe516a74,958,49.27041,-123.141389,That's It Cafe,Café,,155
5780683c498e51523ab4851b,75,49.268036,-123.158378,Raisu,Diner,,159
5453fb6d498e366a912293d5,42,49.268082,-123.157004,Au Comptoir,Café,,159
4aaa6f4ff964a520ef5520e3,141,49.268113,-123.159358,Terra Breads,Bakery,,159
4aae8205f964a5204a6220e3,193,49.268036,-123.15481,49th Parallel Coffee,Coffee Shop,,159
5c0046c133e118002c0463c1,253,49.268376,-123.153947,Jam Cafe,Café,,159
5810f05238faa94dbabd4542,539,49.268153,-123.164876,Cafe Lokal,Café,,159
527febfe11d2a397c8945a9a,628,49.267929,-123.1488,Rain or Shine Ice Cream,Ice Cream Parlor,,159
4afde409f964a520cf2b22e3,627,49.264143,-123.163234,Thomas Haas Patisserie,Dessert Shop,,159
4f8214cde4b0c7b856b78366,604,49.267954,-123.149127,Fable,Restaurant,,159
51e1f9bb498e7b1ebb05f623,468,49.272283,-123.155174,Nook,Pizzeria,,159
550500d6498e843f63843a8a,809,49.270791,-123.146937,AnnaLena,Restaurant,,159
58c308f9cc5b6a39592ba6d0,418,49.268309,-123.151671,TurF,Coffee Shop,,159
4c1fcb2db4e62d7f252fe093,719,49.268222,-123.147528,Romer's Burger Bar,Burger Joint,,159
5b391fb5ea1e440039ec0f6a,442,49.267851,-123.151388,Their There,Bakery,,159
50b9718de4b09c65418aaddb,578,49.268207,-123.149473,La Cigale French Bistro,Bistro,,159
4aa950f2f964a5200d5320e3,889,49.272737,-123.147184,Siegel's Bagels,Bagel Shop,,159
4aa93bf4f964a520975220e3,439,49.272,-123.15515,Viva Fine Foods & Bakery Inc,Bakery,,159
5953294d8264445f832ebbcc,780,49.270914,-123.147434,Oddfish,Seafood Restaurant,,159
5633e914498ea3a0b61e4567,511,49.263747,-123.157848,Platform 7 Coffee,Café,,159
4aa7d91ef964a520944d20e3,692,49.268235,-123.166991,The Naam Restaurant,Vegan and Vegetarian Restaurant,,159
4b10463af964a520ce6c23e3,487,49.272458,-123.155433,LOCAL Public Eatery Kitsilano,Sports Bar,,159
4ace95e0f964a52051d120e3,560,49.263712,-123.154359,Temaki Sushi,Sushi Restaurant,,159
4b1c846cf964a520170824e3,734,49.272659,-123.149773,Octopus's Garden Restaurant,Sushi Restaurant,,159
4b3c1fdcf964a5200b8225e3,658,49.263844,-123.163371,White Spot Kitsilano,Burger Joint,,159
51b54f20498efbbd1e3aa266,672,49.268217,-123.148176,Tractor Everyday Healthy Foods,Café,,159
4aa99848f964a5206f5420e3,531,49.268201,-123.150121,Las Margaritas,Mexican Restaurant,,159
4aa920b0f964a520155220e3,343,49.271078,-123.155233,Cafe Zen on Yew,Diner,,159
4bd33deca8b3a5935075695f,836,49.272659,-123.147989,Juliet's Cafe,Café,,159
4b282e0af964a520589024e3,757,49.263527,-123.150045,Blenz Coffee,Café,,159
4ab5587cf964a520147420e3,914,49.267038,-123.144993,Elysian Room,Coffee Shop,,159
564b668f498e3e535db3b391,869,49.270544,-123.145942,Kahve,Café,,159
5cc653ceed293a002b7b9fc3,827,49.261318,-123.153424,Sweet Barrel Coffee Roasters and Creamery,Ice Cream Parlor,,159
55455430498e178d55254418,717,49.270533,-123.148131,Be Fresh Local Market,Café,,159
4c8bb43b52a98cfa437538e9,83,49.268715,-123.158437,Starbucks,Coffee Shop,,159
4c0c0244a1b32d7f5be49bf0,715,49.274306,-123.153726,The Boathouse Restaurant,Restaurant,,159
54d6dcdf498efaeaed8dc8d0,928,49.265334,-123.145496,Carlos O'Bryan's Pub,Pub,,159
5949aed11fa76344f0ac73cd,714,49.263599,-123.150781,Pallet Coffee Roasters Broadway Inc,Café,,159
4cba9214f50e224ba5dcf4fb,893,49.263936,-123.167757,Uncle Fatih's Pizza,Pizzeria,,159
4b722eb3f964a520f1722de3,469,49.267975,-123.150994,The Bimini Public House,Pub,,159
58a5d189e786b24bb9604428,22,49.268463,-123.157199,WFM Coffee Bar,Coffee Shop,,159
5b6e27f7c66666002c32ea31,51,49.267881,-123.157311,Kokomo,Café,,159
6150aa5b418ecb1e207ef275,59,49.267984,-123.156833,Simit Bakery Cafe,Bagel Shop,,159
61340bc71ef7f12ee8f1f1a2,63,49.268056,-123.156677,Delara,Persian Restaurant,,159
4ade464af964a520937421e3,882,49.272855,-123.147438,Starbucks,Coffee Shop,,159
4aabffd5f964a520805b20e3,473,49.264087,-123.156986,Regal Beagle,Restaurant,,159
5dfc9202a5980f0008a595e1,254,49.267943,-123.153991,Body Energy Club,Juice Bar,,159
a1560819cf394a9323c6e96b,260,49.267196,-123.160577,Vine and Hops - Wine and Craft Beer Tours,Brewery,,159
63ded2249b2de2205ca6f6c0,270,49.268427,-123.153709,Don at Kitsilano,Asian Restaurant,,159
5955d24b112c6c598f81f6f9,387,49.271593,-123.155521,The Ellis,Bar,,159
4b92a3f7f964a520ac0c34e3,152,49.26838,-123.159543,McDonald's,Burger Joint,,159
55c40e66498e739ed2c87adf,87,49.283272,-123.095032,The Mackenzie Room,Restaurant,,161
4ec01a36b803bca7de649427,39,49.284281,-123.095524,Belgard Kitchen,Tapas Restaurant,,161
528d86b211d248b375d095be,190,49.284215,-123.097709,Ask for Luigi,Italian Restaurant,,161
51cfc430498e2c2303f8720d,222,49.283335,-123.097958,Cuchillo,Latin American Restaurant,,161
4aa73165f964a5203b4c20e3,373,49.284288,-123.10023,Alibi Room,Beer Bar,,161
4f2068c7e4b0bf9c529c7dd5,398,49.283089,-123.100534,Cadeaux Bakery Inc,Bakery,,161
5973f2976e46504a8bc6ebff,263,49.282756,-123.092067,Dosanko,Japanese Restaurant,,161
57242c7ecd1040df61be5d0b,447,49.28055,-123.098127,Kissa Tanto,Italian Restaurant,,161
